1983/6/29,414.9
1983/6/30,416
1983/7/1,416.3
1983/7/4,416
1983/7/5,410.8
1983/7/6,411.7
1983/7/7,412.3
1983/7/8,426
1983/7/11,430.5
1983/7/12,429
1983/7/13,427.3
1983/7/14,426.3
1983/7/15,422.3
1983/7/18,422.4
1983/7/19,423.8
1983/7/20,428.3
1983/7/21,429.8
1983/7/22,423.5
1983/7/25,422
1983/7/26,425.5
1983/7/27,426.3
1983/7/28,425.5
1983/7/29,422
1983/8/1,411.3
1983/8/2,414.3
1983/8/3,411
1983/8/4,414
1983/8/5,409.8
1983/8/8,408.5
1983/8/9,413
1983/8/10,408.3
1983/8/11,411.8
1983/8/12,412.5
1983/8/15,416
1983/8/16,420.5
1983/8/17,422.5
1983/8/18,421.5
1983/8/19,417.8
1983/8/22,421.8
1983/8/23,426.4
1983/8/24,424
1983/8/25,423.3
1983/8/26,417
1983/8/29,417
1983/8/30,418.1
1983/8/31,414.3
1983/9/1,416.6
1983/9/2,417.5
1983/9/5,419.1
1983/9/6,418.3
1983/9/7,413.3
1983/9/8,414
1983/9/9,414.8
1983/9/12,415.8
1983/9/13,406.8
1983/9/14,401.8
1983/9/15,405.3
1983/9/16,405.5
1983/9/19,412.3
1983/9/20,412.4
1983/9/21,411.3
1983/9/22,407.8
1983/9/23,413
1983/9/26,415
1983/9/27,412.3
1983/9/28,413.6
1983/9/29,408.8
1983/9/30,405
1983/10/3,389
1983/10/4,393.5
1983/10/5,389.5
1983/10/6,394
1983/10/7,397.4
1983/10/10,401
1983/10/11,399
1983/10/12,394.8
1983/10/13,398.7
1983/10/14,398.8
1983/10/17,395
1983/10/18,397.3
1983/10/19,394
1983/10/20,389.8
1983/10/21,394.3
1983/10/24,394.5
1983/10/25,398
1983/10/26,392.6
1983/10/27,384.5
1983/10/28,387.8
1983/10/31,382
1983/11/1,377.8
1983/11/2,383
1983/11/3,377.8
1983/11/4,381
1983/11/7,379
1983/11/8,382.3
1983/11/9,383
1983/11/10,381.8
1983/11/11,382
1983/11/14,382.6
1983/11/15,383.3
1983/11/16,383.3
1983/11/17,375.8
1983/11/18,375.3
1983/11/21,374.3
1983/11/22,376.5
1983/11/23,375.8
1983/11/24,375.5
